X1,X2,Cluster
1.687908915999938975e+00,8.853134177750556777e-01,2.000000000000000000e+00
2.966418147062626076e-01,1.447044296882983749e+00,1.000000000000000000e+00
1.025108675503567213e+00,1.644068907418581027e+00,2.000000000000000000e+00
2.073656282519798388e+00,1.379398865029163535e+00,2.000000000000000000e+00
1.102660952377777503e+00,2.242666015597655882e+00,2.000000000000000000e+00
1.362603367566056267e+00,1.197198079596433651e+00,2.000000000000000000e+00
1.749710416463805984e+00,2.238859272554402313e+00,2.000000000000000000e+00
3.764305517396341116e+00,3.350002450151236211e+00,2.000000000000000000e+00
9.429796683247007039e-01,8.920536148161861689e-01,1.000000000000000000e+00
2.054146438331653446e+00,2.466018748064175092e+00,2.000000000000000000e+00
1.889807220521908304e+00,3.817504014955907188e+00,2.000000000000000000e+00
2.984807601681939371e+00,3.372170440734678643e+00,2.000000000000000000e+00
1.650384357838780014e+00,1.249616701431220056e+00,1.000000000000000000e+00
1.104532569554113497e+00,1.904803513382169911e+00,2.000000000000000000e+00
9.471889248168672282e-01,1.469731523537044282e+00,2.000000000000000000e+00
1.639592178409987833e+00,2.790045286587599538e+00,2.000000000000000000e+00
1.604363922235018558e+00,8.227657039759976865e-01,2.000000000000000000e+00
1.625616999764732507e+00,2.157779784473805140e+00,2.000000000000000000e+00
2.469297717635552836e+00,1.228884710995117757e+00,2.000000000000000000e+00
2.541632881605737637e+00,3.160301538224849160e+00,2.000000000000000000e+00
2.409558986723378649e+00,2.199790948491379350e+00,2.000000000000000000e+00
1.625082764423566806e+00,1.488972236709966257e+00,2.000000000000000000e+00
3.016261045527208751e-01,2.508644606848636549e+00,1.000000000000000000e+00
1.703731252084997871e+00,2.127658833573659258e+00,2.000000000000000000e+00
2.419396628499373314e+00,1.342048237003547584e+00,2.000000000000000000e+00
2.850879637359852392e+00,2.094635102432009788e+00,2.000000000000000000e+00
3.252476083629665560e+00,2.141343393671233386e+00,2.000000000000000000e+00
2.266580546040844801e+00,1.771276276136111605e+00,2.000000000000000000e+00
3.235256570428723499e+00,2.400916733634470557e-01,2.000000000000000000e+00
1.554200797270674617e+00,1.744773517329102797e+00,2.000000000000000000e+00
7.195581471585146272e-01,1.335104058292692297e+00,2.000000000000000000e+00
1.826717554270731458e-01,2.159289390989946433e+00,2.000000000000000000e+00
8.243022856867343595e-01,2.309447473756782276e+00,2.000000000000000000e+00
1.780977719310870899e+00,1.303301890298196763e+00,2.000000000000000000e+00
7.000122002915982744e-01,1.428688504342271237e+00,1.000000000000000000e+00
2.259886533663591379e+00,1.895043347450968918e+00,1.000000000000000000e+00
2.557419554788868954e+00,1.340435576620360170e+00,2.000000000000000000e+00
3.343670582366526478e+00,1.800913888350579972e+00,2.000000000000000000e+00
1.292858769892631932e+00,3.096157857299843830e+00,2.000000000000000000e+00
3.135821605474265361e+00,1.924558936771396001e+00,2.000000000000000000e+00
1.594803778219285650e+00,2.761423071559877762e+00,2.000000000000000000e+00
1.251911340491317137e+00,2.782437380170808439e+00,2.000000000000000000e+00
8.394015093620534884e-01,1.930228182079899435e+00,2.000000000000000000e+00
2.009835362960198601e+00,3.010768527213653734e+00,2.000000000000000000e+00
4.695650526901593569e-01,2.196143834022205255e+00,2.000000000000000000e+00
1.899006377664240297e+00,2.002433247610854838e+00,2.000000000000000000e+00
1.260304230590547192e+00,9.107566365771537775e-01,2.000000000000000000e+00
1.612511733626768917e+00,1.797809571505453174e+00,2.000000000000000000e+00
3.234227048104490798e+00,2.093188568832432317e+00,2.000000000000000000e+00
1.996422228653691899e+00,2.584278427708730508e+00,2.000000000000000000e+00
6.514256533690152562e-01,2.604542462846011208e+00,2.000000000000000000e+00
2.765858626674972065e+00,2.758971012298470527e+00,2.000000000000000000e+00
1.721397179017144063e+00,9.665157056286959314e-01,2.000000000000000000e+00
1.175949690375053702e+00,2.207034760558920894e+00,2.000000000000000000e+00
2.449089689658799252e+00,3.068038169053692865e+00,2.000000000000000000e+00
3.272923048471676033e+00,2.728938609806592641e+00,2.000000000000000000e+00
2.028386869362420075e+00,2.221647938010563372e+00,2.000000000000000000e+00
1.803123546477167993e+00,2.882566267183757525e+00,2.000000000000000000e+00
2.497203250236019745e+00,2.180601159204861528e+00,2.000000000000000000e+00
9.494892205273646191e-01,2.875699742110985113e+00,2.000000000000000000e+00
7.225152128227458892e-01,3.030582917578006352e+00,2.000000000000000000e+00
2.823800146923408416e+00,6.721629588752564555e-01,2.000000000000000000e+00
1.959451827320415784e+00,9.613750455487997115e-01,2.000000000000000000e+00
1.879002795997909425e+00,2.464488524775410472e+00,2.000000000000000000e+00
1.885680363873761367e+00,8.589061423320891731e-01,2.000000000000000000e+00
2.218223756653985745e+00,2.217102991461128436e+00,2.000000000000000000e+00
1.977213722673805352e+00,1.125573997618050770e+00,2.000000000000000000e+00
1.707351665363762816e+00,2.224665947854037373e+00,2.000000000000000000e+00
1.870276012395646559e+00,3.767546478395314313e+00,2.000000000000000000e+00
2.214251428933391885e+00,1.827011056760503571e+00,2.000000000000000000e+00
2.403770414927492105e+00,1.075128938016862712e+00,2.000000000000000000e+00
2.352029056673424989e+00,3.352707101299894799e+00,2.000000000000000000e+00
1.260583865152372196e+00,2.250023314983109035e+00,2.000000000000000000e+00
2.641812863626161079e+00,5.832428249729506575e-01,2.000000000000000000e+00
3.371192856261648885e+00,1.125691787406127631e+00,2.000000000000000000e+00
1.719673663247439421e+00,2.318493194243490763e+00,2.000000000000000000e+00
1.805390464832890673e+00,2.671785013214841076e+00,2.000000000000000000e+00
2.126273263371269096e+00,2.476688130249790287e+00,2.000000000000000000e+00
2.062727266665008941e+00,3.231564909902549410e+00,2.000000000000000000e+00
3.137133823163786861e-01,2.304623102032754556e+00,2.000000000000000000e+00
1.748487339197686508e+00,1.197615745229871020e+00,2.000000000000000000e+00
1.320958347018806212e+00,1.521447216279416592e+00,2.000000000000000000e+00
2.483932975010455291e+00,1.250243485432023904e+00,2.000000000000000000e+00
1.863470824671531023e+00,2.230289726974552078e+00,2.000000000000000000e+00
1.032995326523405533e+00,2.930657653188282641e+00,2.000000000000000000e+00
4.026046971287091658e+00,1.436076661868199933e+00,2.000000000000000000e+00
2.769264705712025876e+00,1.740903557694982062e+00,2.000000000000000000e+00
2.446247230246590743e+00,1.847974526323068467e+00,2.000000000000000000e+00
3.847898897944789010e+00,1.728644534540174416e+00,2.000000000000000000e+00
2.664249837179635705e+00,2.508158981365018025e+00,2.000000000000000000e+00
1.093093883112211229e+00,1.925889355574199602e-01,1.000000000000000000e+00
2.484499125294968636e+00,2.706574820064910458e+00,2.000000000000000000e+00
1.550960030561722380e+00,1.470080733851934607e+00,2.000000000000000000e+00
2.817252237717188468e+00,2.713531635916689222e+00,2.000000000000000000e+00
2.799743781147268962e+00,2.218704633991141595e+00,2.000000000000000000e+00
1.340480595121234852e+00,9.809703598269186031e-01,2.000000000000000000e+00
3.324223247615989418e-01,1.951739978901224637e+00,2.000000000000000000e+00
3.605691784655565169e+00,2.399835271935523373e+00,2.000000000000000000e+00
1.933284525724164205e+00,7.276524300403199863e-01,2.000000000000000000e+00
1.441169612779877207e+00,2.004132076144242269e+00,2.000000000000000000e+00
1.814077847582851621e+00,2.759971509278958735e+00,2.000000000000000000e+00
1.867300055692296956e+00,2.581734732426260948e+00,2.000000000000000000e+00
1.904438147447806928e+00,1.841229397487903707e+00,1.000000000000000000e+00
3.053466692284879436e+00,1.370850539940047907e+00,2.000000000000000000e+00
1.763180980014289023e+00,9.184182904185880236e-01,2.000000000000000000e+00
2.080937950983794860e+00,2.894808735903151131e+00,2.000000000000000000e+00
2.570101740212752617e+00,2.614118340363078108e+00,2.000000000000000000e+00
2.881038462264636113e+00,2.523095064897655337e+00,2.000000000000000000e+00
2.634405356621662975e+00,2.337779797040203000e+00,2.000000000000000000e+00
1.183931393748746563e+00,2.440162740047030709e+00,2.000000000000000000e+00
2.791385319458555614e+00,1.253774844198716876e+00,2.000000000000000000e+00
2.197443383792174743e+00,2.905946413192132205e+00,2.000000000000000000e+00
1.687527178924738802e+00,8.946829390307389218e-01,2.000000000000000000e+00
2.051483014531610305e+00,3.333373002516387018e+00,2.000000000000000000e+00
1.236175061283407928e+00,1.911824340898036656e+00,2.000000000000000000e+00
1.371642427805852105e+00,1.699666414229365596e+00,2.000000000000000000e+00
2.196423746233491237e+00,3.235590912979066758e+00,2.000000000000000000e+00
1.400412590217826381e+00,1.407096693725422121e+00,2.000000000000000000e+00
1.270012085073850105e+00,1.084869256855440778e+00,2.000000000000000000e+00
7.159778069010815926e-01,1.287782945988396044e+00,1.000000000000000000e+00
1.911470267152041158e+00,2.034190435377180250e+00,2.000000000000000000e+00
2.980941368340960462e+00,1.312599716776916114e+00,2.000000000000000000e+00
1.347456948485713735e+00,1.366784534262169615e+00,2.000000000000000000e+00
2.163772785830329948e+00,1.867412463672316392e+00,2.000000000000000000e+00
2.650259531140271019e+00,1.339757431630147266e+00,2.000000000000000000e+00
2.764087175843799038e+00,2.788563071242757374e+00,2.000000000000000000e+00
1.780403765423219209e+00,1.479147797545016907e+00,2.000000000000000000e+00
2.151576935210504082e+00,1.337755338771235092e+00,2.000000000000000000e+00
3.666798067013213647e+00,2.117874774759306966e+00,2.000000000000000000e+00
2.663003514453200715e+00,9.398619723403065507e-01,2.000000000000000000e+00
5.352111126547303144e-01,2.575008161464929834e+00,2.000000000000000000e+00
2.431621795970234423e+00,1.363632403899039058e+00,2.000000000000000000e+00
1.525801469797244181e+00,1.431118201600692474e+00,2.000000000000000000e+00
2.190613672632457209e+00,2.772950145930642485e+00,2.000000000000000000e+00
7.074772157595121680e-01,2.400546914145196720e+00,2.000000000000000000e+00
1.268618811460467288e+00,1.555790448659121639e+00,2.000000000000000000e+00
1.865770274554111152e+00,8.609258266445523056e-01,2.000000000000000000e+00
4.379409719219362174e+00,4.028881718187683703e+00,2.000000000000000000e+00
2.629394120211873798e+00,2.548861679092387700e+00,2.000000000000000000e+00
1.126853068579795725e+00,3.989032773577596558e+00,2.000000000000000000e+00
2.015325323313341688e+00,1.896759909330078875e+00,2.000000000000000000e+00
3.007333299822406047e+00,2.218200989793114530e+00,2.000000000000000000e+00
1.350246802039815952e+00,1.816837190151076253e+00,2.000000000000000000e+00
1.685344061951189909e+00,2.054094834130248515e+00,2.000000000000000000e+00
2.463892459186711292e+00,2.445738078625411038e+00,2.000000000000000000e+00
3.088663609308071933e+00,1.996567130184783379e+00,2.000000000000000000e+00
2.801577631913944710e+00,3.427895741579142452e+00,2.000000000000000000e+00
9.742358924285352550e-01,2.596179306557371280e+00,2.000000000000000000e+00
1.102822588232999390e+00,7.390900962892619219e-01,1.000000000000000000e+00
3.325823384088765433e+00,2.950014047461897881e+00,2.000000000000000000e+00
2.437885221141303571e+00,1.600970564191941836e+00,2.000000000000000000e+00
3.257969573659727835e+00,8.561454148924731999e-01,2.000000000000000000e+00
2.056384962083884105e+00,2.405928664921043847e+00,2.000000000000000000e+00
3.076887654086442936e+00,7.228989605397666551e-01,2.000000000000000000e+00
-5.636445883030520854e-01,2.096525729375331881e+00,1.000000000000000000e+00
2.265578612213053677e+00,2.145311341546453310e+00,2.000000000000000000e+00
1.266042617738092346e+00,1.963052424033955079e+00,2.000000000000000000e+00
7.114774033068642645e-01,2.351893678247323649e+00,2.000000000000000000e+00
2.746793030939512992e+00,1.387538184002434782e+00,2.000000000000000000e+00
3.233820273587124650e-01,1.891416830854299125e+00,1.000000000000000000e+00
1.833922717503188249e+00,1.932559349988173469e+00,2.000000000000000000e+00
3.090649471805686943e+00,2.115957297236814139e+00,2.000000000000000000e+00
3.743702277049341554e+00,2.318552827748926681e+00,2.000000000000000000e+00
1.090355048250789771e+00,2.948449066082640346e+00,2.000000000000000000e+00
1.924412478997092890e+00,1.591064961535772149e+00,2.000000000000000000e+00
2.233763941926775853e+00,2.096035026692136150e+00,2.000000000000000000e+00
6.959865412817860530e-01,1.289241597983589394e+00,1.000000000000000000e+00
2.963837847435887518e+00,2.147191835173536401e+00,2.000000000000000000e+00
2.534614004971862400e+00,2.853520938629021675e+00,2.000000000000000000e+00
3.499807700077384176e+00,1.465293505187516221e+00,2.000000000000000000e+00
1.411497471669709736e+00,1.226499778094186421e+00,2.000000000000000000e+00
1.497627033969520127e+00,1.236475131198747190e+00,2.000000000000000000e+00
1.987449486750347383e+00,1.909445968682645933e+00,2.000000000000000000e+00
2.486298827840635717e+00,1.003829707336127086e+00,2.000000000000000000e+00
1.452971156976095246e+00,2.300746704725773473e+00,2.000000000000000000e+00
2.584530835463751952e+00,6.177889959619142779e-02,2.000000000000000000e+00
1.496271577124862695e+00,1.787805958112719917e+00,2.000000000000000000e+00
2.922478901555953801e-01,2.375409652403682959e+00,2.000000000000000000e+00
3.007445368070106095e+00,3.742863941442908793e-01,2.000000000000000000e+00
6.906866554640862521e-01,2.796652723423906473e+00,2.000000000000000000e+00
2.949892948723248587e+00,9.351195013864785910e-01,2.000000000000000000e+00
1.173697228303416829e+00,2.551709356340543078e+00,2.000000000000000000e+00
1.796671758192861290e+00,1.563835381195955776e+00,2.000000000000000000e+00
3.333751022343077075e+00,2.249156551420577355e+00,2.000000000000000000e+00
4.777398834038164566e-01,2.211937619083482076e+00,2.000000000000000000e+00
8.242770888888206748e-01,2.620849077674996419e+00,2.000000000000000000e+00
2.821594839723605919e+00,2.366927292958013851e+00,2.000000000000000000e+00
2.776269782779272610e+00,3.643434102827900922e+00,2.000000000000000000e+00
2.607984079665027544e+00,1.688795986028234219e+00,2.000000000000000000e+00
1.085276322679519900e+00,2.187788957644482668e+00,2.000000000000000000e+00
1.134024936997489297e+00,7.962593416403465074e-01,1.000000000000000000e+00
1.613588980941274453e+00,5.121523102413090278e-01,2.000000000000000000e+00
9.119455702702805588e-01,2.419297519389775442e+00,2.000000000000000000e+00
1.602372910376295367e+00,1.743451270905100214e+00,2.000000000000000000e+00
1.978317036209004343e+00,3.650058236024713576e-01,1.000000000000000000e+00
2.155805963866543884e+00,1.996795639732376948e+00,2.000000000000000000e+00
1.962177553852653134e+00,2.286845803319759174e+00,2.000000000000000000e+00
1.886916423362550166e-01,3.599551330273032868e+00,2.000000000000000000e+00
1.746198248261476849e+00,8.000507134883581006e-01,1.000000000000000000e+00
2.093312591138462686e+00,9.364647790707605335e-01,2.000000000000000000e+00
2.055548118014564274e+00,2.452300277845668841e+00,2.000000000000000000e+00
8.965317453640140322e-01,2.707334498623394481e+00,2.000000000000000000e+00
2.109679603258471925e+00,2.292064364497645279e+00,2.000000000000000000e+00
2.338067631574463956e+00,2.428733166863406012e+00,2.000000000000000000e+00
2.937361932960295796e+00,2.719907841109801883e+00,2.000000000000000000e+00
2.407378429257091668e+00,1.360507588004233215e+00,2.000000000000000000e+00
2.239561787789417835e+00,1.533282628905189737e+00,2.000000000000000000e+00
7.878868842686406193e-01,1.965381622488045599e+00,2.000000000000000000e+00
1.236288280231936376e+00,2.949727421952093032e+00,2.000000000000000000e+00
1.968450224579692209e+00,2.037869381946870284e+00,2.000000000000000000e+00
2.648583971751447663e+00,1.650172428394560464e+00,2.000000000000000000e+00
1.785317338953823052e+00,2.974433805552499699e+00,2.000000000000000000e+00
8.423314244975528275e-01,1.274653223942704416e+00,2.000000000000000000e+00
1.888143681304786714e+00,2.656601745416181437e+00,2.000000000000000000e+00
2.208991377882098206e+00,1.031551931835729796e+00,2.000000000000000000e+00
1.230461885415640833e+00,3.417686965125072973e+00,2.000000000000000000e+00
2.264609865359998864e+00,1.482574950445463502e+00,2.000000000000000000e+00
1.594824356787598818e+00,5.129316747017528044e+00,2.000000000000000000e+00
3.121351932058992862e+00,6.308276105802126388e-01,2.000000000000000000e+00
1.616161316789815228e+00,2.604756845473086724e+00,2.000000000000000000e+00
